@relation metrics+reasoning_time

@attribute ontology string
@attribute SOV numeric
@attribute ENR numeric
@attribute EOG numeric
@attribute RCH numeric
@attribute CYC numeric
@attribute ESUB numeric
@attribute SUPECHN numeric
@attribute ELCLSPRT numeric
@attribute ELAXPRT numeric
@attribute HLC numeric
@attribute RHLC numeric
@attribute IHR numeric
@attribute IND numeric
@attribute aNOC numeric
@attribute tNOC numeric
@attribute aCID numeric
@attribute mCID numeric
@attribute aCOD numeric
@attribute tCOD numeric
@attribute aNOP numeric
@attribute CONJP numeric
@attribute UFP numeric
@attribute EF numeric
@attribute EFP numeric
@attribute OBPP numeric
@attribute DTPP numeric
@attribute FUNP numeric
@attribute CHNP numeric
@attribute ELPROP numeric
@attribute reasoning_time numeric

@data
ore_ont_7743.owl,0.417337,0.04424,0.157676,0.103306,0.463202,0.031535,0.073565,1,0.980689,0.103063,0.000274,0.35416,0.620379,0.192234,0.531415,0.142109,0.550739,0.073063,0.488166,0.045599,0.6893,0,0.350731,0.3107,1,0,0,0,1,5.538646
ore_ont_14365.owl,0.680402,0.029243,0.014484,0.004343,0.33901,0.999947,0,1,1,0,0,0,0,0.190841,0.703738,0.043546,0.611392,0.025869,0.660855,0.028968,0.0127,0,0.395579,0.9873,1,0,0,0,0,7.484556
ore_ont_3503.owl,0.360966,0.086424,0.413821,0.183929,0.460345,0.003774,0,0.801905,0.743024,0.310205,0.030704,0.309673,0.356988,0.190129,0.480196,0.071828,0.246186,0.097925,0.442323,0.075173,0,0.4681,0.140357,0.0213,0.8012,0.1988,0,0,0.834906,5.032614
ore_ont_5149.owl,0.449737,0.086592,0.269198,0,0.510855,0,0,1,1,0,0,0,0.589658,0.190404,0.436858,0.21415,0.484167,0.025259,0.359243,0.028963,0,0,0,0,1,0,0,0,0,5.179909
ore_ont_10008.owl,0.689969,0.157969,0.399841,0.058461,0.743037,0.429474,0.507207,1,0.999943,0.671441,0.209379,0.656751,0,0.303712,0.760382,0.108607,0.74111,0.190628,0.742047,0.21242,0.0892,0,0.604186,0.9108,1,0,0,0,0.772727,8.033875
ore_ont_1340.owl,0.491403,0.068114,0.370437,0.129378,0.532312,0.099005,0.185658,0.971602,0.972704,0.347957,0.017349,0.426609,0.529561,0.194656,0.559139,0.073695,0.31027,0.075711,0.51937,0.069136,0,0,0.472974,0.8008,1,0,0,0,0.944444,5.702671
ore_ont_14861.owl,0.650564,0.043231,0.115314,0.267921,0.702737,0.16006,0.630621,1,0.999941,0.572055,0.013248,0.565848,0.91723,0.226404,0.71899,0.27739,0.889049,0.142025,0.711368,0.105855,0.4037,0,0.677345,0.5963,1,0,0,0,1,9.170317
ore_ont_6896.owl,0.755585,0.149233,0.352488,0.046987,0.780833,0.5408,0.680222,1,0.999971,0.731272,0.268491,0.719626,0,0.309244,0.806268,0.11086,0.817636,0.179395,0.787535,0.200771,0.0575,0,0.641218,0.9425,1,0,0,0,0.772727,8.676474
ore_ont_14388.owl,0.264446,0.100678,0.412212,0.259134,0.424689,0.285156,0,1,1,0.250512,0.028239,0.326092,0.364837,0.176159,0.370608,0.10442,0.311171,0.092044,0.323756,0.071238,0,0,0.335011,1,1,0,0,0,0.790087,4.621699
ore_ont_6722.owl,0.710043,0.153159,0.371396,0.05743,0.772273,0.357557,0.459893,1,1,0.678693,0.182157,0.664266,0.217701,0.313482,0.777277,0.113638,0.750239,0.184677,0.755008,0.206004,0.0784,0,0.619414,0.9216,1,0,0,0.458333,1,8.546169
ore_ont_4796.owl,0.263181,0.172654,0.454248,0.66347,0.492146,0.24,0.323847,0.70679,0.608696,0.362636,0.093677,0.392488,0.272742,0.113153,0.375372,0.139765,0.332349,0.167954,0.40216,0.066469,0.2238,0.2762,0.381297,0.375,0.9866,0.0134,0.0033,0,0.853589,5.880533
ore_ont_7482.owl,0.05532,0.111135,0.45783,0,0.27237,0,0,1,0.53913,0,0,0,0,0.187629,0.276709,0.094974,0.17909,0.130607,0.226682,0.036675,0,0,0,0,0,0,0,0,0,4.394449
ore_ont_7275.owl,0.509953,0.112476,0.296418,0.429616,0.615616,0.579069,0.57985,0.999692,0.99967,0,0,0,0,0.202235,0.627959,0.076896,0.507989,0.132406,0.616957,0.101125,0,0,0.660711,0.9993,1,0,0,0,0,6.151313
ore_ont_7730.owl,0.191424,0.111223,0.432653,0.49176,0.38447,0.192053,0.229947,0.639649,0.623596,0.317354,0.151999,0.18604,0.320198,0.1753,0.335532,0.137457,0.228494,0.143527,0.305526,0.088515,0,0.225,0.261027,0.3375,0.8876,0.1124,0,0,0.804444,4.546835
ore_ont_4182.owl,0.506339,0.094988,0.341883,0.229372,0.564938,0.251339,0.427339,1,1,0.103063,0.000202,0.107993,0.623162,0.208503,0.525551,0.158008,0.546408,0.187104,0.518749,0.091423,0.435,0,0.443606,0.565,1,0,0,0.12963,1,5.672177
ore_ont_8712.owl,0.617286,0.028745,0.000575,0.000053,0,1,0,1,1,0,0,0,0,0.19197,0.661043,0.043851,0.750239,0.025259,0.611682,0.028955,0,0,0.054297,1,1,0,0,0.212121,0.777778,6.854355
ore_ont_15917.owl,0.432319,0.060246,0.268875,0.2564,0.53065,0.532593,0.547733,1,1,0.499992,0.122799,0,0.63644,0.220633,0.566999,0.142997,0.568279,0.1131,0.530877,0.098252,0,0,0.539133,1,1,0,0,0,0.666667,5.783825
ore_ont_7668.owl,0.188356,0.268725,0.520791,0.636214,0.48284,0.01,0,0.62695,0.134615,0.285981,0.073644,0.354841,0.376158,0.117125,0.308232,0.124973,0.253774,0.189017,0.330508,0.076247,0.4609,0.0087,0.054297,0.0087,0.9231,0.0769,0.4615,0,0.903226,4.867534
ore_ont_2557.owl,0.155866,0.111354,0.231512,0,0.338591,0,0,1,0,0,0,0,0.051249,0,0,0.111456,0.305612,0.023566,0.200917,0.027022,0,0,0,0,1,0,0,0,1,4.458216
ore_ont_12836.owl,0.35629,0.207999,0.59755,0.224602,0.545218,0,0,0.751965,0.835616,0.088773,0.000317,0,0.506159,0.182968,0.360226,0.236931,0.352448,0.072126,0.299358,0.054291,0,0,0,0,0.9167,0.0833,0.6,0,0.965079,4.13783
ore_ont_6433.owl,0.595652,0.032352,0.253987,0,0.416313,0,0,1,1,0,0,0,0,0.19562,0.648104,0.045856,0.54141,0.029842,0.597453,0.034219,0,0,0,0,0,0,0,0,0,6.559143
ore_ont_12141.owl,0.212116,0.160091,0.481116,0.483118,0.453111,0.241158,0.250282,0.875285,0.430464,0.310707,0.080563,0.310334,0,0.129851,0.38356,0.11291,0.212138,0.201114,0.410736,0.053929,0.2385,0.0921,0.379468,0.5272,1,0,0,0,1,4.992698
ore_ont_11085.owl,0.669568,0.06349,0.225659,0.058893,0.630662,0.059305,0,0.999851,0.999825,0.200786,0.000343,0.336658,0.677085,0.185223,0.670269,0.071823,0.633518,0.092873,0.65765,0.099024,0,0,0.564159,0.9978,1,0,0,0,0.666667,9.407277
ore_ont_10006.owl,0.656772,0.133837,0.264101,0.019236,0.7003,0.427091,0.474149,0.999617,0.999727,0.657972,0.313208,0.595398,0.217701,0.209726,0.697167,0.084171,0.666652,0.159834,0.701903,0.129858,0.3967,0.0072,0.452832,0.5851,1,0,0.0132,0.509934,0.900356,8.051235
ore_ont_13077.owl,0.199746,0.059397,0.369345,0.187067,0.300577,0.009709,0,0.841936,0.841121,0,0,0.154503,0.253896,0.173802,0.310187,0.080432,0.195446,0.081041,0.251894,0.046812,0.1905,0,0.140357,0.2381,0.8273,0.1727,0.0182,0,0.992063,4.546835
ore_ont_13113.owl,0.371283,0.085597,0.404161,0.221704,0.493812,0.212039,0,0.948278,0.91269,0.28061,0.01879,0.321239,0.395697,0.211238,0.502257,0.070112,0.246186,0.113482,0.462604,0.10291,0.0088,0,0.437381,0.7794,1,0,0,0.05518,1,5.001707
ore_ont_9590.owl,0.634275,0.029137,0.158611,0.000089,0.291018,0,0,1,1,0,0,0,0,0.112584,0.626555,0.00018,0.033048,0.025731,0.625026,0.029477,1,0,0,0,0,0,0,0,0,6.704823
ore_ont_1017.owl,0.340591,0.084669,0.419719,0.248561,0.452043,0.700059,0.487391,1,1,0,0,0,0,0.203783,0.496317,0.066708,0.209062,0.096985,0.452832,0.078955,0,0,0.462808,1,1,0,0,0,1,4.854631
ore_ont_2195.owl,0.245717,0.144355,0.066751,0,0.4273,0,0,1,0,0,0,0,0,0,0,0.528734,0.278569,0.506629,0.261128,0.020536,0,0,0,0,0.7953,0.2047,0.2023,0,1,4.578142
ore_ont_2303.owl,0.134768,0.075486,0.279271,0.508492,0.395727,0.638522,0.367273,1,1,0.319133,0.08165,0,0.464901,0.2388,0.396728,0.177,0.404508,0.175323,0.353891,0.149188,0,0,0.384253,1,1,0,0,0,1,4.58156
ore_ont_1430.owl,0.213332,0.083414,0.390485,0.455915,0.354249,0,0,0.492556,0.196532,0,0,0,0.335914,0.185235,0.292664,0.167257,0.24815,0.223839,0.28053,0.087641,0,0.9722,0,0,0.5278,0.4722,0,0,1,4.564348
ore_ont_14273.owl,0.144978,0.106241,0.272225,0,0.32616,0,0,1,0,0,0,0,0.132476,0,0,0.107734,0.292083,0.023264,0.18855,0.026676,0,0,0,0,1,0,0,0,1,4.462069
ore_ont_2377.owl,0.37502,0.148984,0.407182,0.528708,0.56491,0.029049,0,1,1,0.173414,0.002995,0.181709,0,0.095422,0.482765,0.091767,0.426155,0.180207,0.543639,0.042552,0.611,0,0.508091,0.389,1,0,0,0,1,5.303305
ore_ont_2646.owl,0.340673,0.084605,0.419424,0.248918,0.452043,0.699467,0.484752,1,1,0,0,0,0,0.203597,0.496317,0.066638,0.209062,0.096903,0.452894,0.078803,0,0,0.46302,1,1,0,0,0,1,4.846808
ore_ont_6608.owl,0.528433,0.170649,0.490137,0.405245,0.670163,0.486918,0.65462,1,0.997207,0.640735,0.490148,0.619208,0,0.266638,0.664997,0.122794,0.4062,0.207046,0.655888,0.164424,0.4199,0,0.624951,0.5801,1,0,0,0.54902,0.921348,7.035562
ore_ont_1603.owl,0.267971,0.155467,0.450852,0.650105,0.497102,0.192708,0.384132,0.490624,0.528033,0.455657,0.379183,0.427876,0,0.197948,0.458694,0.111776,0.284991,0.173484,0.443706,0.124407,0,0.6151,0.399972,0.2882,1,0,0.0047,0,0.853026,5.267858
ore_ont_7778.owl,0.393529,0.033282,0.118807,0.01236,0.353916,0.080092,0.139244,1,1,0,0,0,0.58948,0.201594,0.513583,0.12955,0.518281,0.039009,0.446906,0.042858,0,0,0.252149,1,1,0,0,0,1,5.296649
ore_ont_6060.owl,0.483902,0.073204,0.37941,0.155322,0.52332,0.02688,0.251857,0.857499,0.841311,0.365463,0.022994,0.328141,0.529332,0.194607,0.557861,0.083493,0.30936,0.088805,0.523729,0.068472,0,0.5024,0.36306,0.1659,0.9139,0.0861,0,0,0.770878,5.813135
ore_ont_9154.owl,0.269688,0.050632,0.23931,0.079427,0.324624,0.123853,0.203867,1,1,0,0,0,0,0.199026,0.433092,0.053243,0.438124,0.053478,0.364342,0.04971,0,0,0.303249,1,1,0,0,0,0,4.564348
ore_ont_8445.owl,0.720646,0.15079,0.348219,0.053147,0.755289,0,0,0.941394,0.962848,0,0,0,0.753354,0.178846,0.386081,0.600516,0.628163,0.040739,0.316149,0.034067,0,0,0,0,0.6689,0.3311,0.3176,0,0.912052,7.445418
ore_ont_9947.owl,0.41016,0.122731,0.040045,0,0.521957,0,0,1,0.997516,0,0,0,0,0.191819,0.520099,0.106919,0.578265,0.145439,0.505772,0.028894,0,0,0,0,0,0,0,0,0,5.392111
ore_ont_7537.owl,0.484037,0.073615,0.38121,0.150962,0.52382,0.027085,0.251857,0.86252,0.844951,0.365037,0.022719,0.330129,0.529332,0.194661,0.557355,0.083587,0.30936,0.088357,0.522934,0.068053,0,0.5025,0.36306,0.172,0.9139,0.0861,0,0,0.769892,5.793014
ore_ont_2556.owl,0.237095,0.131178,0.371928,0,0.411272,0,0,1,0,0,0,0,0.27087,0,0,0.107602,0.367218,0.02446,0.257486,0.028048,0,0,0,0,1,0,0,0,1,4.543295
ore_ont_15846.owl,0.817071,0.108691,0.355324,0.509621,0.794514,0.144825,0.432042,0.999735,0.994756,0.394946,0.000949,0.771888,0.870421,0.013933,0.51557,0.152734,0.817633,0.083828,0.698861,0.024037,0.0104,0.0002,0.779335,0.9892,1,0,0.0132,0.509934,0.900356,10.157315
ore_ont_7389.owl,0.596576,0.227024,0.470979,0.369318,0.72725,0.695232,0.401033,1,1,0.378333,0.003084,0.648738,0.711345,0.182287,0.486074,0.416926,0.601722,0.145751,0.472728,0.114446,0.2601,0,0.470312,0.7399,1,0,0,0.12069,1,6.003887
ore_ont_2440.owl,0.385026,0.086972,0.398497,0.23703,0.484373,0.714495,0.51033,1,1,0.485147,0.368429,0,0,0.210025,0.528499,0.06909,0.322055,0.09985,0.487184,0.084124,0,0,0.493426,1,1,0,0,0,1,5.231109
ore_ont_11989.owl,0.477681,0.081285,0.401752,0.155305,0.530151,0.026813,0.193545,0.857647,0.838726,0.380891,0.028923,0.424242,0.521452,0.192383,0.545854,0.084283,0.311171,0.086979,0.510573,0.065848,0,0.4693,0.350731,0.1667,0.9396,0.0604,0,0,0.844675,5.974657
ore_ont_7246.owl,0.741267,0.221289,0.471281,0.595247,0.867761,0.823168,0.823704,1,0.999998,0.794427,0.303476,0.7995,0,0.351209,0.863716,0.153774,0.776312,0.271641,0.868098,0.269007,0,0,0.895065,1,1,0,0,0,0.92623,9.504899
ore_ont_8135.owl,0.291289,0.137875,0.4228,0.185351,0.466748,0.566421,0.181336,1,1,0,0,0,0,0.293598,0.493859,0.10881,0.428736,0.16656,0.436211,0.172445,0,0,0.394058,1,1,0,0,0,1,4.718499
ore_ont_7576.owl,0.231734,0.041069,0.321635,0.033908,0.255745,0.066351,0.241794,1,1,0,0,0,0,0.198445,0.403888,0.049793,0.174431,0.041371,0.325795,0.04232,0,0,0.20673,1,1,0,0,0,0,4.521789
ore_ont_6266.owl,0.478354,0.07889,0.395661,0.154361,0.527148,0.025706,0.176717,0.857642,0.838809,0.37971,0.028798,0.425199,0.522657,0.191952,0.545797,0.084483,0.311171,0.086787,0.51066,0.065475,0,0.4712,0.348013,0.1615,0.9403,0.0597,0,0,0.839595,5.852202
ore_ont_9462.owl,0.181499,0.09843,0.347054,0.029198,0.343841,0.0181,0,1,1,0,0,0,0.359317,0.30854,0.36083,0.159081,0.294316,0.194541,0.289993,0.220484,0,0,0.108595,1,1,0,0,0.583333,1,5.252273
ore_ont_13243.owl,0.683291,0.124606,0.45721,0.246135,0.727218,0.194553,0.68272,1,1,0,0,0,0,0.262833,0.754451,0.096069,0.469263,0.147881,0.736767,0.142992,0,0,0.735201,1,1,0,0,0,1,7.967049
ore_ont_4382.owl,0.223917,0.062454,0.3755,0.159037,0.328643,0.388372,0.377317,1,1,0,0,0,0,0.194273,0.405139,0.056142,0.239993,0.069124,0.342566,0.056876,0,0,0.326999,1,1,0,0,0,1,4.529009
ore_ont_5927.owl,0.752644,0.088579,0.429088,0.142192,0.729247,0.351119,0.747168,1,1,0.669499,0.14728,0.701524,0,0.234594,0.782037,0.075895,0.382752,0.101768,0.762326,0.098932,0,0,0.738061,1,1,0,0,0,1,8.445626
ore_ont_4315.owl,0.229965,0.128542,0.3706,0,0.404266,0,0,1,0,0,0,0,0.286222,0,0,0.10844,0.358179,0.024367,0.249166,0.027941,0,0,0,0,1,0,0,0,1,4.550362
ore_ont_12831.owl,0.30311,0.057423,0.361382,0,0.359978,0,0,1,1,0,0,0,0,0.22681,0.463195,0.063019,0.263976,0.061909,0.388207,0.070989,0,0,0,0,0,0,0,0,0,4.660289
ore_ont_7483.owl,0.424799,0.048179,0.183775,0,0.415255,0,0,1,1,0,0,0,0.463933,0.192114,0.515836,0.075119,0.532551,0.025644,0.447744,0.029405,0,0,0,0,1,0,0,0,1,5.070998
ore_ont_6981.owl,0.208693,0.081474,0.401389,0.084429,0.351536,0.371831,0.364724,1,0.997214,0,0,0,0,0.245442,0.392371,0.079938,0.215102,0.103921,0.317845,0.106699,0,0,0.238492,1,0.9241,0.0759,0.0127,0,0.61,4.514516
ore_ont_8470.owl,0.620255,0.125356,0.326088,0.027333,0.668942,0.426983,0.469666,1,0.999855,0.570706,0.111123,0.334857,0,0.267874,0.697202,0.088367,0.666652,0.149373,0.670433,0.166041,0.4018,0,0.453554,0.5982,1,0,0,0,0.94382,7.117476
ore_ont_4616.owl,0.666406,0.030455,0.041132,0.015746,0.414854,1,0,1,1,0,0,0,0,0.187806,0.69347,0.042711,0.575759,0.027421,0.651726,0.028958,0,0,0.486819,1,1,0,0,0,0,7.332369
ore_ont_11719.owl,0.331051,0.067033,0.384943,0.106701,0.406734,0.058158,0.189718,1,1,0,0,0,0,0.197285,0.475663,0.061071,0.195446,0.075043,0.423333,0.056679,0.4793,0,0.325785,0.5207,1,0,0,0,0,4.739118
ore_ont_3936.owl,0.215719,0.034422,0.26543,0.04106,0.200108,0.054688,0,1,1,0,0,0.309673,0.392107,0.191991,0.324574,0.096246,0.158606,0.049191,0.243396,0.050365,0,0,0.140357,1,1,0,0,0,1,4.484884
ore_ont_2950.owl,0.314849,0.183999,0.576203,0.240598,0.517867,0.134021,0.298272,0.871935,0.352248,0.379369,0.065646,0.340961,0,0.192121,0.465744,0.147494,0.317211,0.233137,0.476097,0.066151,0.0164,0.1516,0.376961,0.5,0.4706,0.5294,0.4353,0,0.940909,5.045573
ore_ont_8399.owl,0.326579,0.216389,0.4837,0.048313,0.530437,0.003906,0,0.948246,0.64094,0.070351,0.000697,0,0.41142,0.185551,0.443808,0.095819,0.268634,0.129303,0.416646,0.030408,0,0,0.054297,0.027,1,0,0,0,0,4.997212
ore_ont_9600.owl,0.123372,0.058458,0.365516,0.19363,0.258587,0.019417,0.073565,0.815883,0.79646,0.124609,0.022781,0.04651,0,0.178295,0.310187,0.06329,0.122593,0.102008,0.258311,0.047421,0,0,0.226416,0.8095,0.9677,0.0323,0,0,1,4.496099
ore_ont_5206.owl,0.213332,0.700325,0.63386,0.478999,0.640132,0.039474,0.073565,0.82331,0.82243,0.140703,0.004743,0.166737,0.380587,0.108779,0.290111,0.152612,0.288614,0.131723,0.294947,0.030015,0.3611,0,0.252149,0.3333,0.8286,0.1714,0,0,0.647059,4.70953
ore_ont_6817.owl,0.366831,0.031269,0.157939,0.001349,0.307615,0.01837,0,1,1,0.181429,0.001812,0,0.607227,0.207882,0.452203,0.231557,0.540287,0.043318,0.376404,0.04947,0,0,0.054297,1,1,0,0,0,1,5.127924
ore_ont_4609.owl,0.489843,0.155502,0.386803,0.105114,0.601729,0.075472,0.092829,0.939432,0.432927,0.229476,0.001333,0.553684,0.618286,0.180935,0.358066,0.411827,0.534135,0.186627,0.344029,0.039645,0.0435,0,0.187838,0.4348,0.9565,0.0435,0.0435,0,0.834101,6.879699
ore_ont_3515.owl,0.357341,0.08285,0.38024,0.141975,0.452579,0.014268,0,1,0.967828,0.070351,0.000552,0.353817,0,0.191819,0.493281,0.072371,0.317211,0.095452,0.455132,0.05062,0.8853,0,0.255222,0.1147,1,0,0,0,1,4.997212
ore_ont_3843.owl,0.170456,0.141797,0.454878,0.536633,0.403156,0.151515,0.276361,0.559678,0.452282,0.298023,0.105298,0.17708,0.217701,0.173141,0.341416,0.137842,0.187677,0.17704,0.32613,0.090382,0.0206,0.3918,0.248952,0.2371,0.8925,0.1075,0,0,0.81893,4.553877
ore_ont_3892.owl,0.245717,0.12065,0.439908,0.305309,0.41989,0,0,0.662879,0.39951,0.223904,0.018671,0.04651,0.332699,0.189683,0.365478,0.143214,0.299645,0.175946,0.343633,0.080078,0,0.9286,0,0,0.6667,0.3333,0,0,0.884211,4.608498
ore_ont_1938.owl,0.796061,0.131466,0.281523,0.183168,0.804629,0.745991,0.492291,0.999922,0.99993,0.776857,0.513408,0.737087,0.217701,0.168523,0.78357,0.072715,0.793002,0.156646,0.821066,0.111895,0.0085,0.0002,0.795374,0.9912,1,0,0.0132,0.509934,0.900356,9.700412
ore_ont_6934.owl,0.314741,0.189548,0.556034,0.599332,0.51703,0.234513,0.203867,0.718665,0.319471,0.354085,0.045365,0.475854,0.464349,0.140517,0.362318,0.182984,0.296489,0.250687,0.396333,0.074808,0.2615,0.1897,0.325785,0.3231,0.6267,0.3733,0,0,0.836879,5.214936
ore_ont_8502.owl,0.262999,0.090154,0.313723,0.525568,0.404108,0.676259,0.376353,1,1,0.324595,0.100723,0.340122,0.441681,0.24911,0.403094,0.161545,0.378551,0.186548,0.360418,0.162375,0,0,0.389309,1,1,0,0,0,1,4.553877
ore_ont_7926.owl,0.588754,0.028761,0.001352,0,0,0,0,1,1,0,0,0,0,0.191907,0.641633,0.043813,0.720358,0.025249,0.589782,0.028952,0,0,0,0,0,0,0,0,0,6.310524
ore_ont_1869.owl,0.296345,0.028918,0.22402,0.002744,0.046301,0.002688,0,1,1,0,0,0,0.438018,0.187985,0.395487,0.102984,0.312062,0.026016,0.314219,0.029398,0,0,0.054297,1,1,0,0,0,0,4.608498
ore_ont_3560.owl,0.903131,0.041473,0.17739,0.169928,0.716397,0.936612,0.804836,1,1,0,0,0,0.907752,0.182004,0.803305,0.119422,0.877388,0.05978,0.794942,0.043756,0.0001,0,0.8052,0.9999,1,0,0,0.583333,1,9.545907
ore_ont_8667.owl,0.08727,0.02749,0.076649,0,0,0,0,1,1,0,0,0,0,0.175788,0.291824,0.035858,0.235586,0.023605,0.202652,0.027067,0,0,0,0,1,0,0,0,1,4.484884
ore_ont_9027.owl,0.781338,0.163558,0.506752,0.239991,0.823487,0.282996,0.698982,0.999502,0.998242,0.602569,0.028191,0.442849,0,0.191908,0.789865,0.1204,0.713982,0.197748,0.830036,0.078256,0.4079,0,0.769471,0.5902,0.8222,0.1778,0.1333,0,1,9.636153
ore_ont_8902.owl,0.45334,0.08535,0.411259,0.172273,0.522575,0.017606,0.147131,0.826209,0.776863,0.393452,0.045718,0.389117,0.37384,0.194498,0.553552,0.06841,0.268634,0.097767,0.522774,0.074539,0,0.6531,0.312476,0.0828,0.8468,0.1532,0,0,0.816393,5.691485
ore_ont_8388.owl,0.673308,0.084329,0.307186,0.195144,0.673662,0.045191,0.256373,0.999599,0.980999,0.443679,0.014133,0,0,0.145953,0.688474,0.059583,0.761767,0.096351,0.703569,0.034145,0.8187,0,0.569735,0.1795,1,0,0,0,1,7.810893
ore_ont_7373.owl,0.242403,0.051239,0.360909,0.014334,0.302767,0.019194,0.073565,1,1,0.153553,0.009873,0,0,0.21638,0.417933,0.058229,0.195446,0.05472,0.338851,0.060689,0,0,0.152432,1,1,0,0,0,1,4.536177
ore_ont_9020.owl,0.159067,0.790872,0.612993,0,0.617301,0,0,1,0,0,0,0,0,0,0,0.552993,0.34511,1,0.563491,0.028067,0,0,0,0,0,0,0,0,0,5.37682
ore_ont_4510.owl,0.726843,0.279103,0.443247,0.615994,0.83705,0,0,0.84074,1,0,0,0,0.813877,0.095948,0.399819,0.749113,0.840297,0.147269,0.436907,0.029137,0.2687,0.2349,0.441399,0.4964,0.9545,0.0455,0.0455,0,0.866667,7.938208
ore_ont_7877.owl,0.207738,0.215749,0.567135,0.52844,0.490783,0,0,0.717367,0.283456,0,0,0,0,0.110451,0.373904,0.159254,0.283746,0.274041,0.439812,0.02866,0.2319,0.2754,0.342279,0.2826,1,0,0.8182,0,1,5.119988
ore_ont_6417.owl,0.215128,0.117562,0.305593,0,0.384681,0,0,1,0,0,0,0,0.221493,0,0,0.108678,0.351361,0.024289,0.242894,0.027852,0,0,0,0,1,0,0,0,1,4.539742
ore_ont_5502.owl,0.41673,0.069544,0.347098,0.071492,0.468213,0.119243,0.482404,0.97798,0.976944,0.34568,0.034582,0.242292,0.231827,0.203999,0.530164,0.06908,0.440173,0.070748,0.479431,0.054121,0.2514,0.0114,0.346148,0.4686,0.6561,0.3439,0.0127,0,0.91831,6.481577
ore_ont_8744.owl,0.383863,0.042983,0.174858,0.077391,0.433261,0.149911,0.484608,1,1,0.30329,0.010951,0,0.593835,0.209906,0.515481,0.140015,0.546358,0.070007,0.459447,0.069603,0,0,0.390924,1,1,0,0,0,1,5.283204
ore_ont_1793.owl,0.268144,0.034889,0.25217,0,0.231503,0,0,1,1,0,0,0,0,0.191434,0.414655,0.052052,0.271599,0.024967,0.333443,0.028629,0,0,0,0,0.9412,0.0588,0,0,1,4.564348
ore_ont_5241.owl,0.344479,0.031386,0.081465,0.050403,0.346878,0.089419,0.321136,1,1,0.307106,0.007982,0,0.648201,0.19719,0.481047,0.235879,0.615498,0.045002,0.415429,0.044062,0,0,0.324551,1,1,0,0,0,1,5.419059
ore_ont_6735.owl,0.173222,0.02824,0.28103,0,0,0,0,1,1,0,0,0,0,0.1907,0.358379,0.043148,0.183496,0.024583,0.27006,0.028188,0,0,0,0,0,0,0,0,0,4.492375
ore_ont_7839.owl,0.056819,0.11007,0.381952,0,0.27237,0,0,1,0.73913,0,0,0,0,0.158579,0.19304,0.188964,0.191654,0.084709,0.128639,0.057927,0,0,0,0,0.7143,0.2857,0.0714,0,0.916667,4.438722
ore_ont_1117.owl,0.366831,0.031719,0.177863,0.001349,0.307615,0.01837,0,1,1,0.181429,0.002132,0,0.59206,0.207882,0.452203,0.210656,0.514155,0.043318,0.376404,0.04947,0,0,0.054297,1,1,0,0,0,1,5.05412
ore_ont_8189.owl,0.278316,0.030028,0.204492,0,0.138902,0,0,1,1,0,0,0,0,0.19353,0.431126,0.044706,0.286216,0.027102,0.352019,0.031077,0,0,0,0,1,0,0,0,1,4.567814
ore_ont_3010.owl,0.224728,0.231405,0.526488,0.646405,0.496828,0.004386,0,0.544084,0.166197,0.337992,0.114814,0.387262,0.394281,0.135597,0.362904,0.120787,0.253774,0.195754,0.381301,0.080933,0.3559,0.2252,0.054297,0.0045,0.9412,0.0588,0.3529,0,0.925,6.43294
ore_ont_8937.owl,0.076926,0.09532,0.317388,0.608553,0.310874,0.763889,0,1,1,0,0,0.13057,0,0.156252,0.286548,0.067584,0.23329,0.167371,0.27041,0.126907,0,0,0.315324,1,1,0,0,0,1,4.454347
ore_ont_3529.owl,0.497706,0.126655,0.406085,0.559553,0.655425,0,0,1,1,0,0,0,0.619382,0,0,0.095025,0.583976,0.183709,0.644764,0.02895,0.466,0,0.640912,0.534,1,0,0,0,0,6.292186
ore_ont_9012.owl,0.215128,0.249624,0.583651,0.476023,0.504085,0.07326,0.176717,0.910101,0.82263,0.173414,0.018777,0,0,0.11316,0.374886,0.185591,0.278569,0.31926,0.453329,0.028656,0.3878,0.0612,0.367495,0.4408,1,0,0.8235,0,1,4.936869
ore_ont_7894.owl,0.190285,0.04792,0.226466,0.158198,0.340251,0.274457,0.092829,1,1,0,0,0,0.47539,0.222238,0.394766,0.16581,0.41212,0.095613,0.328107,0.089374,0,0,0.299915,1,1,0,0,0,0,4.601831
ore_ont_1420.owl,0.075706,0.076728,0.34253,0.506572,0.288398,0.545455,0,1,1,0,0,0.107993,0,0.181794,0.290973,0.072259,0.228494,0.148733,0.253222,0.113508,0,0,0.290901,1,1,0,0,0,1,4.422849
ore_ont_2243.owl,0.679576,0.292648,0.610521,0.261269,0.821571,1,0,1,1,0,0,0,0,0.479699,0.825199,0.208741,0.702968,0.362769,0.808363,0.402785,0,0,0.738421,1,1,0,0,0,0,8.661178
ore_ont_8290.owl,0.434439,0.041623,0.260648,0,0.393364,0,0,1,1,0,0,0,0,0.207636,0.544039,0.052468,0.496578,0.0417,0.479497,0.047816,0,0,0,0,0,0,0,0,0,5.220356
ore_ont_1119.owl,0.626096,0.029081,0.202333,0,0.274597,0,0,1,1,0,0,0,0,0.164294,0.652977,0.028618,0.428098,0.025659,0.618696,0.029422,0,0,0,0,0,0,0,0,0,6.746412
