name,metrics
ore_ont_7833.owl,0.3695760.141970.3351130.5124760.554240.00.01.01.00.00.00.00.00.00.00.0652840.4254970.1707630.5341170.028910.61180.00.4992520.38821.00.00.00.00.0
ore_ont_15921.owl,0.448340.1518420.4608530.369710.5726950.3038960.2181691.01.00.1246093.59E-40.3396990.5991870.2340050.3977750.2653850.4425310.1784110.3584860.1681130.00.00.363061.01.00.00.00.01.0
ore_ont_5002.owl,0.5109340.1123170.2984060.426470.6157820.5709840.5800241.01.00.00.00.00.00.2027620.6285350.0769550.5075080.1322020.617250.1012540.00.00.6605741.01.00.00.00.00.0
ore_ont_10985.owl,0.4780890.0742960.3830970.1529140.519790.0267380.1935450.8601640.8409730.3808910.0306150.3903260.5214520.1922250.5460420.0840760.3111710.0862960.5105730.0653320.00.47480.3507310.16860.93960.06040.00.00.844444
ore_ont_544.owl,0.4050230.1335150.2735010.4781080.567920.00.01.01.00.00.00.00.00.00.00.0565530.345110.1592790.5528760.0289240.78840.00.4703120.21161.00.00.00.00.0
ore_ont_5679.owl,0.1241250.154280.4792320.00.3515360.00.01.00.3968750.00.00.00.00.1887760.3240540.1274720.1990690.185790.3007730.0276810.00.00.00.00.00.00.00.00.0
ore_ont_11010.owl,0.1914240.0826760.4149840.1566260.3406590.2715050.0928291.01.00.00.00.00.00.2223640.3954870.0704240.1586060.0953690.3287550.0892850.00.00.2999151.01.00.00.00.00.0
ore_ont_14818.owl,0.4499810.0859740.4118710.1757010.5212520.0183050.1471310.8230040.7744690.3917820.0459020.3885050.373840.1940050.550950.0686430.2686340.0984610.5203950.0747670.00.64920.3124760.08410.84680.15320.00.00.81759
ore_ont_894.owl,0.385550.0601870.3076940.0445810.425380.1311750.5032061.01.00.31170.0283570.00.00.2183650.5183860.0612830.3745350.0656950.456480.0691320.00.00.3470861.01.00.00.00.01.0
ore_ont_8460.owl,0.1709220.163890.4631520.5991480.4312970.4382470.3049370.8685660.7039270.3346390.168480.249180.2349740.1683930.3692960.1108220.2151020.1767230.3604180.0937880.16960.1170.3674950.63161.00.00.00.00.761905
ore_ont_1767.owl,0.3887890.0348210.0662960.0452270.4958770.0301140.1077711.01.00.2992320.0016860.00.7595510.2792750.5454190.3709150.7517340.1260140.4847960.1393970.00.00.3507311.01.00.00.00.01.0
ore_ont_11597.owl,0.5353660.0293980.0388961.22E-40.4095521.1E-40.01.01.00.00.00.00.8289120.1991350.6087110.2983450.8317520.0328930.5526190.0376990.00.00.0542971.01.00.00.00.00.0
ore_ont_4188.owl,0.4836910.0730780.3795090.1509620.5227350.0270850.2518570.862520.8449510.3650370.0229190.3325350.5293320.1946610.5573550.0836010.309360.0883570.5229340.0680530.00.50250.363060.1720.91390.08610.00.00.770386
ore_ont_4388.owl,0.2677980.0646880.3539920.0980160.3587460.1267830.0735651.01.00.00.00.00.00.1939880.4307040.0569990.1954460.0713380.3726230.0574140.39660.00.2807140.60341.00.00.00.5833331.0
ore_ont_7079.owl,0.4846860.0732970.3807180.1496580.5236890.0268420.2518570.8637080.8460050.365250.0226980.3325350.5293320.1947040.5579550.0833410.309360.0879230.52340.0678050.00.50250.363060.1720.91390.08610.00.00.770878
ore_ont_1705.owl,0.218910.1658670.4200990.1371050.4250360.00.00.9486290.3535350.00.00.00.4212220.1601190.2411640.2908180.310270.2035010.2291370.043130.66670.16670.00.01.00.00.66670.00.941176
ore_ont_14312.owl,0.6498540.0995890.4311110.1328320.6715450.2983120.6519351.01.00.00.00.00.00.251410.7182080.0843940.5893430.1157770.6881910.1169920.00.00.6497311.01.00.00.00.01.0
ore_ont_9809.owl,0.8206070.1070650.2777490.4716140.8122440.6723290.7905041.01.00.00.00.00.8215890.223440.8166660.1104380.6634230.1579430.8293130.130120.00.00.87821.01.00.00.00.00.0
ore_ont_12009.owl,0.3390920.0285740.2213750.00.00.00.01.01.00.00.00.00.00.1918710.4709170.0437930.2590340.0253840.3969890.0291080.00.00.00.01.00.00.00.01.0
ore_ont_4610.owl,0.4987670.1129190.279990.3990280.6052170.6665450.1717541.01.00.00.00.00.00.2105690.6209940.0789860.6118410.1329280.6049730.1056910.00.00.6423241.01.00.00.00.00.0
ore_ont_4382.owl,0.2239170.0624540.37550.1590370.3286430.3883720.3773171.01.00.00.00.00.00.1942730.4051390.0561420.2399930.0691240.3425660.0568760.00.00.3269991.01.00.00.00.01.0
ore_ont_14027.owl,0.5950650.028840.1948470.00.1601740.00.01.01.00.00.00.00.00.1618090.6305220.027250.4084030.025350.5946860.0290680.00.00.00.00.00.00.00.00.0
ore_ont_5162.owl,0.7232490.1553850.4702210.3525720.7926360.4038090.7718920.9980270.9988370.6798070.1351570.5543980.00.2773520.7965680.1136540.644410.1874750.7928440.1702760.1440.00.7935040.85091.00.00.00.372340.94686
ore_ont_13404.owl,0.2594760.0995570.428420.1409130.4028360.00.00.8444860.8481850.00.00.00.3508230.2052180.3818250.1517020.2309270.0663790.3091660.0670960.00.00.00.01.00.00.00.01.0
ore_ont_2266.owl,0.4290510.038460.1701560.0395520.3711830.0706210.0928291.01.00.00.00.00.5648820.2197650.4654310.1714450.5188430.065240.3957380.0693060.00.00.2762361.01.00.00.00.00.0
ore_ont_236.owl,0.4040320.0919910.2630610.282410.585450.7926190.5334121.01.00.4824310.0656480.00.653210.3495050.5988140.2118430.6148090.231590.5559310.2428320.00.00.5267091.01.00.00.00.01.0
ore_ont_12957.owl,0.1005160.0298780.1213730.00.0463010.00.01.01.00.00.00.00.00.1763220.300530.0384290.2355860.0238040.2122980.0272950.00.00.00.01.00.00.50.01.0
ore_ont_4668.owl,0.1932940.0967320.3616730.5067980.3922440.9942530.3450750.9747230.940860.374570.9453070.00.00.0821460.3449420.047150.2943160.1132710.3748440.030610.34980.00.3914550.60491.00.00.00.01.0
ore_ont_1493.owl,0.5087380.0287850.2275310.00.0463010.00.01.01.00.00.00.00.00.1919910.5872410.0438590.3785510.0252810.5282980.0289890.00.00.00.00.00.00.00.00.0
ore_ont_7729.owl,0.8170710.1374830.302410.2161270.8262640.7534290.6802220.999940.999950.8122310.6426680.7718880.00.192530.8125710.0811810.8176360.1643460.8430770.1262140.00561.0E-40.8283950.99421.00.00.01320.5099340.900356
ore_ont_336.owl,0.48480.0728830.379140.1501620.5231340.0268170.2518570.8630110.845840.3650370.0227360.3271240.5296180.1941330.5580180.0832790.309360.0883110.5239480.0677630.00.50330.363060.17060.91390.08610.00.00.770878
ore_ont_5258.owl,0.1759120.0969750.4109080.2601820.3529060.3672570.01.01.00.00.00.00.2214930.2079750.3623180.0808590.2639760.1342090.3144140.1243120.00.00.3079981.01.00.00.00.00.0
ore_ont_7180.owl,0.4132830.0405430.152060.1148210.4655030.2695170.4589811.01.00.4424130.0495790.00.6564740.2132950.5396370.1788260.6053410.0762580.4878340.0718310.00.00.4480991.01.00.00.00.00.555556
ore_ont_13776.owl,0.4777630.0790320.3959380.1555020.5269980.0258670.1767170.8565880.8376840.379710.0289270.4251990.5226570.1921090.5453810.084680.3111710.0869970.5101950.0656880.00.47120.3480130.16150.940.060.00.00.838897
ore_ont_6272.owl,0.1899020.2673560.5275570.6767590.4877450.0079370.00.5493270.122340.3136410.1045310.373120.3761580.1258820.323530.1246150.2537740.2015760.3457220.0841610.39010.0780.0542970.00710.92860.07140.42860.00.90625
ore_ont_3966.owl,0.2723730.0464940.2609350.0924610.3281540.0017060.01.00.9934960.0443876.45E-40.00.385170.1784130.4257710.0712360.3251310.0538210.3675910.029220.43860.00.2738980.56141.00.00.00.01.0
ore_ont_10807.owl,0.3245570.0609580.3645350.0771150.389360.0150050.00.9751850.9864160.2035110.009640.2282190.3108790.1992420.456790.0699620.2909430.0619870.3950050.050070.35380.00.2489520.35380.88460.11540.00.01.0
ore_ont_7877.owl,0.2077380.2157490.5671350.528440.4907830.00.00.7173670.2834560.00.00.00.00.1104510.3739040.1592540.2837460.2740410.4398120.028660.23190.27540.3422790.28261.00.00.81820.01.0
ore_ont_4035.owl,0.1270780.0668460.2605410.5215560.3652540.9744680.3620751.01.00.3482360.1910310.00.4397760.1773380.3649150.1437280.3761660.133960.3338960.0913420.00.00.3818971.01.00.00.00.01.0
ore_ont_3255.owl,0.5174620.2642690.4869130.6351790.6919560.00.00.8292221.00.00.00.00.6525510.092350.3951270.4333410.6659640.1498140.4359780.0291410.27430.24420.4394160.48140.95650.04350.04350.00.866667
ore_ont_15692.owl,0.4844770.0759810.3882270.1509620.5278430.0270850.2518570.862520.8449510.3650370.0221280.3726020.5293320.1946610.5573550.0835730.309360.0883570.5229340.0680530.00.50250.363060.1720.91390.08610.00.00.769397
ore_ont_9204.owl,0.1969310.1152040.2735450.00.3701440.00.01.00.00.00.00.00.1438730.00.00.1106960.3389790.0241310.2315130.0276710.00.00.00.01.00.00.00.01.0
ore_ont_13233.owl,0.6646430.090710.342620.4637120.67350.2531010.4508821.01.00.3669360.0035190.6477370.7484620.0580410.5343670.1149480.6656980.0932570.6103970.0409080.04090.00.6734370.95911.00.00.00.4583331.0
ore_ont_6230.owl,0.5099090.1124850.2964460.4295650.6155760.579260.578561.01.00.00.00.00.00.2022640.6279370.0769060.5079890.1324180.6169220.1011480.00.00.6607111.01.00.00.00.00.0
ore_ont_16274.owl,0.2206080.0363340.2893090.0500540.2150140.00.00.9444310.970.00.00.00.3514630.1839620.3075670.1208460.1990690.0307360.219490.0305450.00.00.00.00.66670.33330.00.01.0
ore_ont_9947.owl,0.410160.1227310.0400450.00.5219570.00.01.00.9975160.00.00.00.00.1918190.5200990.1069190.5782650.1454390.5057720.0288940.00.00.00.00.00.00.00.00.0
ore_ont_8030.owl,0.3158110.0740710.3978780.0878470.4059730.0031150.00.9065980.862850.00.00.00.3433890.1814150.4318570.071410.2378190.0733350.3817810.0510.00.55170.0860590.03450.78740.21260.00.00.830409
ore_ont_12839.owl,0.6835170.0831640.0420220.00.6652930.00.01.01.00.00.00.00.00.00.00.0041880.1694890.0948320.6952840.0289590.00.00.00.00.00.00.00.00.0
ore_ont_1966.owl,0.6204710.0516530.1954810.2330050.672340.2331320.6396030.9994740.9995540.5841240.0385430.5158930.8387050.2477710.7045080.2080140.7938490.1323410.6810650.1250853.0E-40.00.6792220.99761.00.00.00.00.756098
ore_ont_15068.owl,0.228940.0284690.271270.00.00.00.01.01.00.00.00.00.3784060.1900430.3577520.0930440.2555650.024580.2697080.0281850.00.00.00.00.00.00.00.00.0
ore_ont_4655.owl,0.4682870.0569020.3286850.2701740.4906970.9616080.5571051.01.00.00.00.00.00.1550520.5603490.0444160.2573180.0612970.5372740.0301810.00.00.5733471.01.00.00.00.00.0
ore_ont_16115.owl,0.3059740.029040.2322180.00.0733850.00.01.01.00.00.00.00.373840.1909680.4350010.0599520.2744590.0256870.3570590.0292090.00.00.00.00.00.00.00.00.0
ore_ont_10833.owl,0.1851890.1125520.2664340.00.3596720.00.01.00.00.00.00.00.1537460.00.00.1092150.3280950.0239710.2215210.0274870.00.00.00.01.00.00.00.01.0
ore_ont_15399.owl,0.1024040.0602230.3087930.4447120.2542760.4536080.01.01.00.00.00.00.00.1825090.3062180.0688130.2537740.127680.2619140.0928380.00.00.2981941.01.00.00.00.00.0
ore_ont_6659.owl,0.6060920.12090.3509170.4347010.7092570.7697110.6067831.01.00.4773740.0251990.3353110.00.214560.6995370.0830170.3898750.1431630.6957130.1145010.00610.00.738560.99391.00.00.00.01.0
ore_ont_1938.owl,0.7960610.1314660.2815230.1831680.8046290.7459910.4922910.9999220.999930.7768570.5134080.7370870.2177010.1685230.783570.0727150.7930020.1566460.8210660.1118950.00852.0E-40.7953740.99121.00.00.01320.5099340.900356
ore_ont_4205.owl,0.8149440.2305260.5046420.2379550.8831160.8583480.7124150.999940.9999770.7044940.0502530.3371010.00.3975170.8903320.1649560.8399870.2834020.8850050.3091160.00.00.8367590.99981.00.00.00.00.936709
ore_ont_4798.owl,0.4674960.0318690.1346720.0086910.3203480.0210930.1605681.01.00.00.00.00.00.1937350.5604550.0454430.3908910.0294950.4992610.0324620.00.00.282861.01.00.00.00.01.0
ore_ont_4897.owl,0.1542250.0848310.4308980.181230.3203480.118750.2277510.9198260.7373270.2086370.0506240.093020.00.1806180.3393740.0803040.1642290.1155720.29570.045750.00.00.2306520.61.00.00.00.01.0
ore_ont_3836.owl,0.7238190.6041660.7854970.2744240.9640060.9798440.01.01.00.00.00.00.00.8854670.9644770.4270870.7610270.7612050.9569840.8693910.00.00.7788851.01.00.00.00.00.0
ore_ont_2038.owl,0.0371180.080560.2970220.0389310.2959680.0408160.01.00.3828130.0703510.0044510.00.3433890.1788610.2612740.1928270.2639760.1892430.2360540.0320310.00.00.0860591.01.00.00.00.01.0
ore_ont_1357.owl,0.7272460.159290.4146410.1041910.7724440.4694290.01.01.00.6560980.1083110.6874830.00.3027560.7885840.1097390.7785170.1922140.7748770.2110983.0E-40.00.6902110.99971.00.00.00.2916671.0
ore_ont_3712.owl,0.5484460.0640770.3865590.00.5416380.00.01.01.00.00.00.00.00.2350690.6336260.0675640.242110.0704190.58070.0807470.00.00.00.00.00.00.00.00.0
ore_ont_16586.owl,0.8149420.230420.504990.2399940.8832280.8586640.7122881.00.9999920.7373190.0839460.3348570.00.3967110.8902440.1647830.8399870.2832710.885150.3084440.01120.00.8367590.98881.00.00.00.00.94382
ore_ont_11676.owl,0.1514270.1109060.2493780.00.3351430.00.01.00.00.00.00.00.0812270.00.00.1141980.300670.0234610.1963970.0269020.00.00.00.01.00.00.00.01.0
ore_ont_840.owl,0.6707480.0701460.3486370.00.6363510.00.01.01.00.00.00.00.00.2424770.7199170.0716410.5421510.0781810.6781950.0896480.00.00.00.00.00.00.00.00.0
ore_ont_6983.owl,0.2656940.0812350.414680.1231580.3838330.0056180.00.870520.818640.00.00.00.3433890.1878090.3925580.0830160.2378190.0759350.3349430.0576240.00.60470.0860590.04650.68570.31430.00.00.87234
ore_ont_9012.owl,0.2151280.2496240.5836510.4760230.5040850.073260.1767170.9101010.822630.1734140.0187770.00.00.113160.3748860.1855910.2785690.319260.4533290.0286560.38780.06120.3674950.44081.00.00.82350.01.0
ore_ont_14518.owl,0.1270780.1433530.3894260.4981290.3881710.6387280.3593161.01.00.00.00.00.00.2412840.3906610.098560.1876770.1742460.3454640.1488910.00.00.3743711.01.00.00.00.01.0
ore_ont_2646.owl,0.3406730.0846050.4194240.2489180.4520430.6994670.4847521.01.00.00.00.00.00.2035970.4963170.0666380.2090620.0969030.4528940.0788030.00.00.463021.01.00.00.00.01.0
ore_ont_11564.owl,0.4782730.0789570.3952570.1530320.5270980.0265440.1935450.8599470.8416370.3808910.0293360.4242420.5214520.1928070.5465290.0842960.3111710.0869510.5110930.0660630.00.47490.3507310.1680.93960.06040.00.00.844675
ore_ont_6712.owl,0.6914290.1416590.4855320.2809510.7492880.292830.6187350.9728160.9605260.00.00.00.00.2051220.7382320.1030080.6004440.16980.7544310.0955630.29330.0880.7176440.61870.66450.33550.00.01.0
ore_ont_7464.owl,0.0850630.089550.3337330.5759650.2951680.00.00.3578640.3943660.0887730.0096820.046510.0512490.186240.2846930.0978050.1586060.1001950.2241460.1059660.00.10.00.00.43750.56250.00.00.988636
ore_ont_3463.owl,0.1195220.0278510.2554250.00.00.00.01.01.00.00.00.00.00.1897480.3213930.0426250.1525650.0240860.228530.0276180.00.00.00.00.00.00.00.00.0
ore_ont_12149.owl,0.6823270.0287650.1801030.00.00.00.01.01.00.00.00.00.00.1919840.7053240.0438550.4225810.0252550.6617050.0289590.00.00.00.00.00.00.00.00.0
ore_ont_9957.owl,0.3503380.0522450.3284060.0492220.3851020.082930.3211361.00.9633820.3512270.0742970.3217960.3310380.2045670.4860740.062220.2986070.0570040.4229640.0519120.00.00.3245511.00.89360.10640.02130.01.0
ore_ont_6258.owl,0.2067740.1337770.4538830.4583280.4243410.3361110.315960.8971240.7613640.3450970.166030.2569010.2349740.1835470.3933030.0995710.2399930.1504440.3689280.0884920.11980.12570.3710080.67661.00.00.00.00.766423
ore_ont_11477.owl,0.254440.2078890.5169350.6294350.5050660.003030.00.5445290.1819920.3379920.0898230.3872620.4122650.1390720.3875080.1184610.2573180.1924260.4055570.079240.33990.29370.0542970.00330.960.040.240.00.9375
ore_ont_15063.owl,0.3960980.2938910.433220.5680770.6156160.00.00.6971770.602740.00.00.5227810.5457610.0776390.2997840.3983640.5225420.1429620.3402480.0283510.40820.00.2690.20410.22920.77080.6250.00.973154
ore_ont_13153.owl,0.4073950.08940.4156560.1853050.4963150.0135850.0928290.8082870.7446570.3615150.0428280.3666210.3709590.1917490.5164830.0716370.2500680.1038720.4849590.077770.00.54590.2521490.05960.83860.16140.00.00.808874
ore_ont_12221.owl,0.6150650.0643060.3680950.2640890.6067510.975740.6674931.01.00.00.00.00.00.1683390.666950.0503950.2500680.0707190.6538650.0432553.0E-40.00.6880440.99971.00.00.00.5833331.0
ore_ont_1065.owl,0.3951540.0320710.115230.00.378040.00.01.01.00.00.00.00.6615290.2101980.5184150.2075160.6179230.0447340.4507160.0512950.00.00.00.01.00.00.00.01.0
ore_ont_1793.owl,0.2681440.0348890.252170.00.2315030.00.01.01.00.00.00.00.00.1914340.4146550.0520520.2715990.0249670.3334430.0286290.00.00.00.00.94120.05880.00.01.0
ore_ont_4178.owl,0.6403850.0287640.2188250.00.00.00.01.01.00.00.00.00.00.1237530.6384640.0063080.2309270.0252530.6294680.0289570.00.00.00.00.00.00.00.00.0
ore_ont_12486.owl,0.6566570.0287870.0011477.1E-50.1196850.00.01.01.00.00.00.00.00.191930.6878410.0438360.7764190.0252830.6419950.0289691.00.00.00.00.00.00.00.00.0
ore_ont_2397.owl,0.5499860.1470580.4272690.4727890.6761390.5653210.6302770.9998060.9998380.5914670.2141290.5984660.00.2397960.6754650.0965820.4396190.1780520.6694420.1567150.00.00.7045940.99961.00.00.00.01.0
ore_ont_4127.owl,0.5926410.0822190.2192380.2704520.6062260.7304780.5559531.01.00.00.00.00.6985050.3696970.6187290.2436570.6776290.2486470.5766880.2646210.00210.00.538650.99791.00.00.00.7777781.0
ore_ont_15623.owl,0.3628280.3447890.6881360.4107840.6411010.3416360.4859430.8747210.1540510.4781480.0628780.3245130.00.1968890.5200990.2521970.2824820.4359630.5990440.0939540.04950.14080.502780.67330.65220.34780.26090.00.840708
ore_ont_2302.owl,0.683450.145790.4517780.3700470.7551940.1948270.6829821.01.00.6454420.1369430.6140590.00.2355150.754620.1055290.6692060.1749520.7597550.1279190.43240.00.7360050.56761.00.00.00.00.857143
ore_ont_13243.owl,0.6832910.1246060.457210.2461350.7272180.1945530.682721.01.00.00.00.00.00.2628330.7544510.0960690.4692630.1478810.7367670.1429920.00.00.7352011.01.00.00.00.01.0
ore_ont_1526.owl,0.0804960.0517870.3709010.1313920.2001080.00.00.8221780.6666670.00.00.00.1189960.1198970.220120.0888940.1311810.059450.1749990.0458640.00.83330.00.00.9730.0270.00.01.0
ore_ont_191.owl,0.5978050.0509250.1848460.2470010.6647770.2062010.6130041.00.9999070.563750.0303280.5158930.8356910.2554360.693410.2247490.7906390.1415280.6686470.1349780.00.00.6673321.01.00.00.00.01.0
ore_ont_15950.owl,0.3858110.0449650.3469290.0314420.3782730.0540280.2872981.01.00.3038490.0278850.00.00.2039430.5112520.0526040.2090620.0460540.4465010.0481420.00.00.3194121.01.00.00.00.01.0
ore_ont_2656.owl,0.6174530.024158.75E-41.05E-40.00.00.01.01.00.00.00.00.00.1862770.6584190.040730.7470290.0193520.608750.0221561.00.00.00.00.00.00.00.00.0
ore_ont_15526.owl,0.3727230.092130.4170130.2851630.4877450.1643380.4463470.9221570.8969130.4287760.177090.4051390.00.1795690.5002350.0711810.3396130.1066350.4745480.0592050.14470.05260.4554480.62780.99520.00480.0670.0111640.701149
ore_ont_2360.owl,0.4824520.077810.3932710.1493680.5281640.025350.1935450.8626330.843690.3847830.0301560.4256730.521580.1922840.5503010.0825490.3111710.0849680.5147720.0645580.00.48980.3516160.16390.94030.05970.00.00.846266
ore_ont_11878.owl,0.5765210.0639480.2565750.3495950.5874641.00.01.01.00.5636640.5157460.5906260.00.0806570.5878770.0164260.0895450.0702940.6326810.0294790.00.00.6882481.01.00.00.00.2333330.777778
ore_ont_10384.owl,0.4557220.0558540.2206090.1917070.5589010.4346570.5366341.01.00.5161080.0835090.3561830.6961580.2595290.5939140.1939370.6994910.1349260.5517930.1332320.00.00.5289371.01.00.00.00.01.0
ore_ont_2128.owl,0.5916470.0303030.2250971.38E-40.3568560.00.01.01.00.00.00.00.0512490.1636480.6291990.028290.3172110.0272220.5930330.0311721.00.00.00.00.00.00.00.00.0
ore_ont_950.owl,0.4147690.2392810.5523680.5850220.6171520.00.00.8079411.00.00.00.00.5695320.1016610.3798180.3304980.5738190.1485990.4095850.0292140.24390.29810.4023110.4580.95650.04350.04350.00.866667
ore_ont_8937.owl,0.0769260.095320.3173880.6085530.3108740.7638890.01.01.00.00.00.130570.00.1562520.2865480.0675840.233290.1673710.270410.1269070.00.00.3153241.01.00.00.00.01.0
ore_ont_8595.owl,0.4066810.0896350.4166180.1866940.4961960.013650.0928290.806850.7432990.3612880.0428270.3666210.3709590.1921130.516160.07180.2500680.1039490.4844280.0780460.00.54340.2521490.05960.83860.16140.00.00.809524
