Ontology,SOV,ENR,TIP,EOG,RCH,CYC,GCI,HGCI,ESUB,DSUB,CSUB,SUPECHN,SUBECHN,SUBCCHN,SUPDCHN,DSUPECHN,DSUBECHN,DSUBCCHN,DSUPDCHN,ELCLSPRT,ELAXPRT,HLC,RHLC,IHR,IIR,ITR,IND,aNOC,mNOC,tNOC,aCID,mCID,tCID,aCOD,mCOD,tCOD,aDIT,mDIT,tDIT,aNOP,mNOP,tNOP,ENUM,ENUMP,NEG,NEGP,CONJ,CONJP,DISJ,DISJP,UF,UFP,EF,EFP,VALUE,VALUEP,SELF,SELFP,MNCAR,MNCARP,MXCAR,MXCARP,CAR,CARP,OBP,OBPP,DTP,DTPP,FUN,FUNP,SYM,SYMP,TRN,TRNP,IFUN,IFUNP,ASYM,ASYMP,REFLE,REFLEP,IRREF,IRREFP,SUBP,EQVP,DISP,INV,DOMN,RANG,CHN,CHNP,ELPROP
ore_ont_9027.owl,105797,2.621992149,43709,3.206015213,0.228315805,225951,0,95,0.282995842,2.85E-04,0,34148,54903,0,2,12,12,0,2,0.999569088,0.998242484,12206,0.054594411,734,0,3073,0,0.99940111,3235,136838,2.304601227,12744,315546,2.623137599,134,359160,0,0,0,1.319222904,46,180628,0,0,0,0,12752,0.4079,59,0.0019,0,0,18450,0.5902,0,0,0,0,0,0,0,0,0,0,111,0.8222,24,0.1778,18,0.1333,0,0,2,0.0148,0,0,0,0,0,0,0,0,11,0,0,0,91,103,0,0,1
ore_ont_9031.owl,204,1.174887892,27,1.915049743,0.087557604,39,0,0,0.12037037,0,0,19,33,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0.995391705,33,216,1.082949309,34,235,1.207373272,5,262,0,0,0,1.119815668,5,243,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ore_ont_9037.owl,4803,1.495977549,821,2.505581567,0.147937411,2669,0,248,0.02586697,0,0,13,23,0,0,2,2,0,0,0.875924872,0.837684156,375,0.056011949,564,13,15,1174,1.000853485,53,3518,1.614509246,90,5675,1.473968706,9,5181,0,0,0,1.233285917,9,4335,0,0,0,0,0,0,2,0.0038,245,0.4712,84,0.1615,175,0.3365,0,0,5,0.0096,0,0,9,0.0173,501,0.94,32,0.06,0,0,3,0.0056,7,0.0131,0,0,0,0,0,0,0,0,311,48,0,12,78,183,0,0,0.839130435
ore_ont_904.owl,5651,1.179982744,279,2.020315339,0.025267591,1043,0,0,0.002933057,0.001380262,0,0,0,0,0,0,0,0,0,0.987012987,0.936397475,64,0.009979729,4,60,0,0,1.01702053,98,5796,1.158097912,98,6600,1.158975259,19,6605,0,0,0,1.048780488,4,5977,0,0,0,0,37,0.2569,27,0.1875,31,0.2153,33,0.2292,0,0,0,0,0,0,5,0.0347,11,0.0764,91,0.9579,4,0.0421,0,0,1,0.0105,0,0,0,0,0,0,0,0,0,0,17,0,0,36,92,88,0,0,0.841880342
ore_ont_9046.owl,118614,1.013386046,1568,0.238290239,9.71E-04,1588,4,0,5.91E-04,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,108314,1.149956323,887,11848,11.66417548,71691,120176,1.153450451,5,11884,0,0,0,1.152091624,5,11870,0,0,0,0,4,0.4,0,0,0,0,6,0.6,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,12,0.857142857,1
ore_ont_9053.owl,3347,2.2061369,1185,2.941970832,0.172976986,4705,0,532,0.180645161,0,0,2022,2364,0,0,8,8,0,0,0.995544003,0.985544002,958,0.128211991,314,0,396,9,1.265775798,277,3410,2.091685226,1159,5635,3.034149963,49,8174,0,0,0,1.439495174,13,3878,0,0,0,0,13,0.0279,12,0.0258,0,0,441,0.9464,0,0,0,0,0,0,0,0,0,0,60,0.6061,39,0.3939,0,0,2,0.0202,18,0.1818,0,0,0,0,0,0,0,0,30,0,0,0,34,33,0,0,0.982905983
ore_ont_9054.owl,332,2.435483871,76,3.204690965,0.411273486,801,1,6,0.188498403,0,0,23,41,0,0,2,2,0,0,0.838912134,0.784776903,52,0.120092379,31,11,1,0,0.653444676,20,313,2.154488518,22,1032,2.728601253,21,1307,0,0,0,1.1565762,4,554,0,0,2,0.0102,57,0.2893,5,0.0254,0,0,108,0.5482,21,0.1066,0,0,0,0,0,0,4,0.0203,33,0.6346,19,0.3654,9,0.1731,0,0,1,0.0192,0,0,0,0,0,0,0,0,28,0,0,1,0,13,10,0.192307692,0.983870968
ore_ont_9088.owl,307,1.179487179,1,2.116811812,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,2,0,7,0.994897959,7,195,1.081632653,10,212,1,2,196,0,0,0,1,2,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0.9327,7,0.0673,1,0.0096,0,0,0,0,1,0.0096,0,0,0,0,0,0,97,0,0,45,5,9,0,0,0.708860759
ore_ont_9096.owl,1099,1.706870229,398,2.695513757,0.200379867,928,0,164,0.002895753,0,0,0,0,0,0,0,0,0,0,0.802281369,0.676424051,194,0.113916618,174,10,10,103,0.983855651,40,1036,1.480531814,40,1559,1.714150047,10,1805,0,0,0,1.377018044,7,1450,0,0,0,0,0,0,2,0.0095,117,0.5545,3,0.0142,87,0.4123,0,0,0,0,0,0,2,0.0095,71,0.7245,27,0.2755,0,0,1,0.0102,6,0.0612,0,0,0,0,0,0,0,0,24,6,0,5,27,54,0,0,0.860465116
ore_ont_9119.owl,13995,2.616349293,25021,2.440724565,0.595619257,55937,25022,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.723024909,884,25021,1.616453794,10306,55939,2.616424897,16,90544,0,0,0,1.722996012,14,59626,0,0,0,0,10306,0.5,0,0,0,0,10306,0.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ore_ont_9122.owl,1101,103.6577424,272,2.651082744,0.545631068,141985,167,0,0.642679901,0,0,0,0,0,0,0,0,0,0,0.882956879,0.846153846,0,0,0,0,0,780,0.782524272,50,403,1.761165049,140,907,2.075728155,27,1069,0,0,0,1.526213592,27,786,57,0.2028,0,0,1,0.0036,0,0,0,0,223,0.7936,0,0,0,0,0,0,0,0,0,0,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ore_ont_9151.owl,10566,2.642439822,6698,3.182579607,0.22887679,21582,0,39,0.065405556,0.00928382,0,1782,3184,0,3,8,7,0,3,0.858079484,0.894315121,3038,0.106012493,2565,2561,383,1601,1.444444444,263,14326,2.880822747,1320,28572,2.772131478,14,27494,0,0,0,1.675236943,10,16615,0,0,0,0,28,0.0123,346,0.1524,124,0.0546,838,0.3692,932,0.4106,0,0,2,0.0009,0,0,0,0,828,0.9262,66,0.0738,21,0.0235,22,0.0246,27,0.0302,0,0,0,0,0,0,0,0,326,0,0,161,764,726,0,0,0.910600879
ore_ont_9154.owl,576,1.202247191,81,1.514388586,0.075562701,128,0,0,0.123853211,0,0,20,38,0,0,3,3,0,0,1,1,0,0,0,0,0,0,1.051446945,431,654,1.127009646,431,701,1.204180064,4,749,0,0,0,1.128617363,4,702,0,0,0,0,0,0,0,0,0,0,47,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ore_ont_9186.owl,4803,1.496070359,821,2.50509009,0.147652916,2669,0,248,0.02586697,0,0,13,23,0,0,2,2,0,0,0.876209448,0.837942621,375,0.056020317,564,13,15,1174,1.000853485,53,3518,1.614224751,90,5674,1.473968706,9,5181,0,0,0,1.233285917,9,4335,0,0,0,0,0,0,2,0.0039,245,0.4721,84,0.1618,175,0.3372,0,0,5,0.0096,0,0,8,0.0154,500,0.9398,32,0.0602,0,0,3,0.0056,7,0.0132,0,0,0,0,0,0,0,0,311,48,0,12,77,183,0,0,0.838896952
ore_ont_9204.owl,274,1.927007299,0,1.730932394,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,2.100775194,127,271,0.992248062,1,128,0,0,0,0.992248062,1,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,127,127,0,0,1
ore_ont_9240.owl,941,1.227884615,93,1.534651223,0.098605578,251,0,7,0.083588175,0,0,740,811,0,0,5,5,0,0,0.968095713,0.967032967,150,0.146627566,81,91,3,0,0.977091633,321,981,1.129482072,321,1134,1.255976096,14,1261,0,0,0,1.091633466,14,1096,0,0,0,0,20,0.202,0,0,20,0.202,59,0.596,0,0,0,0,0,0,0,0,0,0,17,0.5152,16,0.4848,0,0,3,0.0909,2,0.0606,0,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0.714285714
ore_ont_9248.owl,2461,1.604173913,750,2.631249515,0.17192691,1741,0,278,0.0132615,0,0,3,6,0,0,2,2,0,0,0.838388035,0.752404703,287,0.08079955,238,16,15,150,1.002076412,41,2413,1.39410299,42,3357,1.610049834,10,3877,0,0,0,1.311046512,7,3157,0,0,0,0,0,0,5,0.0121,230,0.5556,25,0.0604,151,0.3647,0,0,0,0,0,0,3,0.0072,192,0.8421,36,0.1579,0,0,3,0.0132,6,0.0263,0,0,0,0,0,0,0,0,87,21,0,11,45,106,0,0,0.813333333
ore_ont_9249.owl,1409,4.255944931,2,3.352916111,0.512578616,5687,0,78,0,0,0,0,0,0,0,0,0,0,0,0.892744479,1,0,0,0,1418,879,1230,0.487421384,108,155,13.55660377,1312,4311,1.918238994,3,610,0,0,0,1.003144654,2,319,0,0,0,0,45,0.2761,0,0,34,0.2086,84,0.5153,0,0,0,0,0,0,0,0,0,0,22,0.9565,1,0.0435,1,0.0435,0,0,3,0.1304,0,0,0,0,0,0,0,0,1,0,0,2,4,4,0,0,0.866666667
ore_ont_9251.owl,1987,1.21836926,321,1.387769928,0.187261146,466,0,0,0.697160883,0,0,487,660,0,0,5,5,0,0,1,1,0,0,0,0,0,1348,1.211464968,92,951,3.115923567,629,2446,1.594904459,6,1252,0,0,0,1.407643312,6,1105,0,0,0,0,0,0,0,0,0,0,147,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ore_ont_9257.owl,6603,1.000334644,5,0.922628524,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5350,1,207,6603,1.810237771,3160,11953,1.000605785,3,6607,0,0,0,1.000605785,3,6607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ore_ont_928.owl,7356,1.214984127,944,1.286248597,0.21486893,1701,364,0,0.246748279,0,0,720,852,0,0,7,7,0,0,1,1,213,0.026102941,346,0,0,5473,1.123334766,89,2614,3.790287924,2384,8820,1.720240653,6,4003,0,0,0,1.405242802,6,3270,0,0,0,0,219,0.438,0,0,0,0,281,0.562,0,0,0,0,0,0,0,0,0,0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,19,0.253333333,1
ore_ont_9299.owl,4140,2.789083928,6064,3.252567201,0.434219589,13056,0,1189,0.426335991,0,0,5258,7704,0,0,20,20,0,0,0.999035547,0.983952117,18,0.001559927,14,0,20,0,1.399779584,141,10161,2.365477338,162,17171,2.800936768,27,20332,0,0,0,1.835239014,26,13322,0,0,0,0,1182,0.375,7,0.0022,0,0,1963,0.6228,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0,5,0.1515,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1
ore_ont_9303.owl,4390,2.752427184,1,3.365347509,0.163406214,8416,0,163,0,0,0,0,0,0,0,0,0,0,0,0.83640553,0.327086122,0,0,0,2385,309,2125,0.823935558,40,716,5.759493671,345,5005,3.410817031,25,2964,0,0,0,1,2,869,10,0.0704,0,0,0,0,131,0.9225,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007,37,0.5781,27,0.4219,36,0.5625,0,0,2,0.0312,3,0.0469,0,0,0,0,0,0,0,0,0,9,64,61,0,0,0.931428571
ore_ont_9318.owl,39434,1.063341532,2496,0.158413788,7.61E-05,41438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999923927,0.999904603,0,0,0,0,0,0,1.063189391,28,41929,1.063265461,28,41932,1.063341532,28,41935,0,0,0,1.063265461,28,41932,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ore_ont_934.owl,387,2.24796748,77,3.193609543,0.483568075,632,0,16,0.190217391,0.043478261,0,87,117,0,5,9,8,0,5,0.702830189,0.393063584,89,0.097909791,70,129,7,147,0.863849765,9,184,3.34741784,27,713,2.694835681,11,574,0,0,0,1.356807512,9,289,1,0.0097,2,0.0194,6,0.0583,11,0.1068,46,0.4466,34,0.3301,0,0,0,0,1,0.0097,0,0,2,0.0194,57,0.6951,25,0.3049,23,0.2805,1,0.0122,3,0.0366,4,0.0488,0,0,0,0,0,0,21,0,0,18,61,56,0,0,0.877005348
ore_ont_9347.owl,31536,1.771327164,0,2.302595603,0.148148148,24352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850746269,1,0,0,2006,0,0,13356,0.837037037,14,113,102.0148148,3077,13772,1.362962963,5,184,0,0,0,0.992592593,1,134,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0.8425,23,0.1575,1,0.0068,0,0,2,0.0137,1,0.0068,0,0,0,0,0,0,10,0,0,2,139,114,0,0,0.988847584
ore_ont_935.owl,7075,3.334800211,15985,3.310170645,0.3779465,26532,4028,0,0.374432187,0,0,5089,8542,0,0,7,7,0,0,1,1,792,0.036692147,11,0,0,0,1.9046526,837,21574,2.837026574,1562,32135,3.343515494,13,37872,0,0,0,2.41114152,13,27311,0,0,0,0,2664,0.6223,0,0,0,0,1617,0.3777,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,7,0.2,1
ore_ont_9382.owl,4791,1.449465592,821,2.430816984,0.147937411,2415,0,248,0.02586697,0,0,13,23,0,0,2,2,0,0,0.875924872,0.837684156,375,0.058329445,343,13,15,1174,1.000853485,53,3518,1.610810811,90,5662,1.473968706,9,5181,0,0,0,1.233285917,9,4335,0,0,0,0,0,0,2,0.0038,245,0.4712,84,0.1615,175,0.3365,0,0,5,0.0096,0,0,9,0.0173,489,0.9386,32,0.0614,0,0,3,0.0058,7,0.0134,0,0,0,0,0,0,0,0,311,48,0,12,65,183,0,0,0.836041359
ore_ont_9386.owl,3184,3.18258427,686,3.25650531,0.32406603,9194,450,0,0.694139194,0,0,291,315,0,0,4,4,0,0,1,1,268,0.026482213,2514,0,0,2379,0.948740226,37,1092,5.681146829,478,6539,1.997393571,7,2299,0,0,0,1.595134666,6,1836,0,0,0,0,90,0.2413,0,0,0,0,283,0.7587,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0.1,1
ore_ont_9400.owl,287449,1.127493996,29031,0.798066241,0.200830863,37746,214,0,0.177206371,0,0,16778,22715,0,0,11,11,0,0,1,1,6134,0.019388874,3899,0,0,253200,1.474012183,1519,63157,7.586668845,142456,325066,1.880925152,8,80592,0,0,0,1.677527015,8,71877,0,0,0,0,110,0.0128,0,0,0,0,8495,0.9872,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,12,0.857142857,1
ore_ont_9402.owl,1461,1.812143228,941,2.808272156,0.242313705,1565,0,64,0.377090301,0,0,1605,1988,0,0,10,10,0,0,1,0.985158444,854,0.342010412,0,0,914,0,1.246482543,65,2392,1.57477853,69,3022,1.818134445,9,3489,0,0,0,1.489838458,4,2859,0,0,0,0,64,0.1376,0,0,0,0,401,0.8624,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,3,0.375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.25,1
ore_ont_9413.owl,86974,2.434992194,131774,2.218241421,0.151283228,147070,451,0,0.460300708,0,0,13756,40477,0,0,8,8,0,0,1,1,37566,0.191501076,37268,0,0,0,1.914601169,37260,196126,2.063873405,37260,211417,2.435653133,9,249501,0,0,0,2.286380898,9,234210,0,0,0,0,297,0.0192,0,0,0,0,15200,0.9808,0,0,0,0,0,0,0,0,0,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,9,0.209302326,1
ore_ont_9422.owl,80,2.027272727,8,2.815593838,0.375,117,0,3,0.094339623,0,0,1,0,6,0,2,0,2,0,0.860759494,0.727272727,23,0.155405405,20,15,0,0,0.6625,4,53,1.9375,17,155,1.8,4,144,0,0,0,1.0875,3,87,0,0,0,0,10,0.3333,0,0,9,0.3,9,0.3,0,0,0,0,0,0,0,0,2,0.0667,24,0.8276,5,0.1724,0,0,0,0,1,0.0345,0,0,1,0,0,0,0,0,23,0,0,10,23,23,0,0,0.864197531
ore_ont_9429.owl,2817,3.255019557,907,3.164256659,0.271397018,8734,0,157,0.220463539,0.009892595,0,1063,1360,365,2,8,8,4,2,0.964098315,0.365082623,1720,0.169575076,622,1116,119,124,0.976808393,122,3538,3.1286582,126,11332,3.335726118,89,12082,0,0,0,1.250138045,9,4528,4,0.0041,6,0.0061,240,0.2442,63,0.0641,39,0.0397,616,0.6267,6,0.0061,0,0,3,0.0031,1,0.001,5,0.0051,77,0.9277,6,0.0723,7,0.0843,0,0,15,0.1807,0,0,0,0,0,0,0,0,35,0,0,23,44,44,0,0,0.863095238
ore_ont_9435.owl,2984,1.380090498,794,2.409102314,0.156152758,1344,0,0,0.475231788,0,0,3589,3651,0,0,12,12,0,0,1,1,1794,0.475105932,0,0,1794,0,1.067892504,129,3775,1.224045262,130,4327,1.380480905,5,4880,0,0,0,1.224328147,5,4328,0,0,0,0,0,0,0,0,0,0,552,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ore_ont_9462.owl,234,1.718487395,169,2.195890012,0.027777778,171,0,0,0.018099548,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,128,2.046296296,11,221,3.259259259,73,352,2.583333333,12,279,0,0,0,2.555555556,12,276,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5,1
ore_ont_947.owl,2739,3.696839389,10641,3.015214754,0.411891426,12543,0,0,0.769340117,0,0,6669,12630,0,0,19,19,0,0,1,1,5192,0.388361134,0,0,5192,0,2.879362344,1386,13366,3.29125377,1386,15278,3.704006894,10,17194,0,0,0,3.292115467,10,15282,0,0,0,0,0,0,0,0,0,0,1912,1,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,3,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ore_ont_9498.owl,305351,1.418434799,127547,1.827002274,0.001262527,127931,0,0,0.010039163,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.415531701,4006,432779,1.416794228,4006,433165,1.418439438,20,433668,0,0,0,1.417176911,20,433282,0,0,0,0,0,0,0,0,0,0,386,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ore_ont_9499.owl,303568,1.132258745,31883,0.819660003,0.198703688,41379,408,0,0.180387392,0,0,20863,27998,0,0,11,11,0,0,1,1,6030,0.017987167,3762,0,0,266101,1.478715667,1644,69127,7.373983914,149539,344719,1.885192949,8,88129,0,0,0,1.681997091,8,78630,0,0,0,0,207,0.0223,0,0,0,0,9082,0.9777,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,12,0.8,1
ore_ont_950.owl,2528,4.05642531,2,3.49454168,0.556561086,10291,0,190,0,0,0,0,0,0,0,0,0,0,0,0.833836858,1,0,0,0,2339,1316,2214,0.443438914,237,294,12.11463047,2282,8032,2.058823529,3,1365,0,0,0,1.001508296,2,664,0,0,0,0,90,0.2439,0,0,110,0.2981,169,0.458,0,0,0,0,0,0,0,0,0,0,22,0.9565,1,0.0435,1,0.0435,0,0,3,0.1304,0,0,0,0,0,0,0,0,1,0,0,2,4,4,0,0,0.866666667
ore_ont_9509.owl,95,1.095238095,11,1.351121218,0.111111111,10,10,0,0.12345679,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0.9,59,81,1.066666667,59,96,1.222222222,3,110,0,0,0,1.111111111,2,100,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ore_ont_9513.owl,25160,1.002503975,64,1.351089845,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.782193959,239,19680,0.782193959,239,19680,1.002503975,2,25223,0,0,0,1.002503975,2,25223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ore_ont_9534.owl,4884,1.494471065,840,2.506129899,0.146013986,2701,0,253,0.026462396,0,0,17,31,0,0,5,5,0,0,0.878287633,0.839199797,387,0.056903397,566,18,15,1197,1.004195804,53,3590,1.617062937,90,5781,1.473566434,9,5268,0,0,0,1.234685315,9,4414,0,0,0,0,0,0,2,0.0038,248,0.4751,87,0.1667,171,0.3276,0,0,5,0.0096,0,0,9,0.0172,498,0.9379,33,0.0621,0,0,3,0.0056,7,0.0132,0,0,0,0,0,0,0,0,308,46,0,10,74,183,0,0,0.844903988
ore_ont_954.owl,61157,2.50005511,101749,2.969816387,0.326172717,147353,6436,0,0.397358091,0,0,107239,144045,0,0,32,32,0,0,1,1,14519,0.09037772,15177,0,0,0,1.773390795,5427,160483,2.152859274,5427,194823,2.50381789,28,226583,0,0,0,2.124349412,28,192243,0,0,0,0,4366,0.1479,0,0,0,0,25151,0.8521,0,0,0,0,0,0,0,0,0,0,233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,84,0.360515021,1
ore_ont_9540.owl,296,13.20053476,41,3.966159048,0.6,4565,0,6,0.325,0.0375,0,18,37,0,2,4,4,0,2,0.689922481,0.683673469,14,0.006457565,720,892,38,198,0.615384615,10,80,3.038461538,64,395,3.223076923,61,419,0,0,0,1.307692308,11,170,4,0.0513,1,0.0128,14,0.1795,8,0.1026,6,0.0769,24,0.3077,12,0.1538,0,0,1,0.0128,0,0,8,0.1026,46,1,0,0,0,0,0,0,2,0.0435,0,0,0,0,0,0,0,0,30,0,0,19,5,10,0,0,0.712121212
ore_ont_9545.owl,23134,2.301098756,31794,2.115455931,0.234596528,39318,0,219,0.520964695,0,0,1188,2100,0,0,8,8,0,0,1,0.999877998,14730,0.359215725,7134,0,7335,0,1.350172254,7130,40759,1.599940374,7130,48299,2.302934941,9,69521,0,0,0,2.053166821,9,61981,0,0,0,0,219,0.0309,0,0,0,0,6863,0.9691,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,5,0.1786,8,0.2857,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0.772727273
ore_ont_955.owl,75144,1.469657919,44414,1.867988248,0.240107195,68445,0,0,0.37148497,0,0,54093,43259,0,0,1094,1093,0,0,1,1,88828,0.535799163,0,44414,44414,46225,1.208980128,247,119550,1.916529302,45137,189516,1.68923497,143,167040,0,0,0,1.449137887,143,143298,0,0,0,0,0,0,0,0,0,0,23743,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.666666667
ore_ont_9557.owl,156,1.881355932,78,2.552657728,0.733944954,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259259259,0.04040404,70,0.213414634,0,106,0,53,0.908256881,16,99,2.412844037,32,263,2.183486239,17,238,0,0,0,1.706422018,17,186,0,0,0,0,0,0,4,0.05,38,0.475,0,0,2,0.025,0,0,14,0.175,16,0.2,6,0.075,41,0.8039,10,0.1961,23,0.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,29,29,0,0,0.81
ore_ont_9558.owl,4788,1.44646882,819,2.426123703,0.146757679,2393,0,247,0.026973311,0,0,17,31,0,0,5,5,0,0,0.877951636,0.839659179,382,0.059585088,335,18,15,1155,1.001706485,53,3522,1.608930603,90,5657,1.471558589,9,5174,0,0,0,1.232650739,9,4334,0,0,0,0,0,0,2,0.0039,245,0.4748,87,0.1686,168,0.3256,0,0,5,0.0097,0,0,9,0.0174,498,0.9396,32,0.0604,0,0,3,0.0057,7,0.0132,0,0,0,0,0,0,0,0,308,46,0,10,72,183,0,0,0.844444444
ore_ont_9567.owl,9223,1.017087614,411,0.287219747,0.195305,2646,0,0,0.651916485,0,0,1234,1300,0,0,4,4,0,0,1,1,6276,0.041015051,0,0,6276,143388,0.840125665,468,9627,13.54856445,85420,155253,1.231084737,7,14107,0,0,0,1.035779736,7,11869,0,0,0,0,0,0,0,0,0,0,2238,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ore_ont_9577.owl,10802,2.661105239,6986,3.185203339,0.238900841,22565,0,40,0.066987592,0.009424368,0,2584,4729,0,3,8,7,0,3,0.849833692,0.887859875,3279,0.110750836,2697,2741,392,1643,1.442303931,270,14749,2.894484647,1337,29599,2.792000782,15,28551,0,0,0,1.683062781,10,17211,0,0,0,0,28,0.0115,359,0.147,134,0.0549,883,0.3614,1037,0.4245,0,0,2,0.0008,0,0,0,0,872,0.9267,69,0.0733,21,0.0223,24,0.0255,27,0.0287,0,0,0,0,0,0,0,0,349,0,0,175,799,760,0,0,0.907656613
ore_ont_9590.owl,23655,1.003254851,74,1.003948531,8.45E-05,77,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.501500613,2,11864,0.501669696,2,11868,1.003254851,4,23734,0,0,0,1.003085767,2,23730,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ore_ont_9596.owl,6138,1.886734244,6029,1.244275611,0.001464367,6036,0,0,0.495683631,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,660,1.979010739,5428,12163,2.087862024,5428,12832,1.982264888,2,12183,0,0,0,1.980800521,2,12174,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
